"Station","Date","Time","Precip","type","Air max","min","obs","Wx","Wind dir","speed","Bulb wet","dry","Soil max","min","Evap","Solar","ETo","RH max","min","to be removed"
ALTURAS.A,20150921,2359,0.00,,86,36,,,0,0,,,65,58,,497,0.18,89.0,12.0,
ALTURAS.A,20150922,2359,0.00,,84,37,,,0,0,,,65,59,,486,0.19,82.0,16.0,
ALTURAS.A,20150923,2359,0.00,,81,33,,,0,0,,,65,59,,484,0.17,85.0,12.0,
ALTURAS.A,20150924,2359,0.00,,86,33,,,0,0,,,65,59,,461,0.16,83.0,10.0,
ALTURAS.A,20150925,2359,0.00,,86,33,,,0,0,,,64,59,,407,0.17,86.0,12.0,
ALTURAS.A,20150926,2359,0.00,,82,33,,,0,0,,,64,58,,469,0.18,79.0,15.0,
ALTURAS.A,20150927,2359,0.00,,81,31,,,0,0,,,64,58,,467,0.15,93.0,14.0,
ALTURAS.A,20150928,2359,0.00,,82,32,,,0,0,,,64,58,,463,0.16,88.0,14.0,
ALTURAS.A,20150929,2359,0.00,,83,33,,,0,0,,,64,58,,455,0.17,85.0,11.0,
ALTURAS.A,20150930,2359,0.00,,77,33,,,0,0,,,62,57,,257,0.10,90.0,18.0,
ALTURAS.A,20151001,2359,0.23,,74,34,,,0,0,,,60,58,,91,0.02,96.0,50.0,
ALTURAS.A,20151002,2359,0.01,,71,32,,,0,0,,,61,56,,421,0.12,97.0,28.0,
ALTURAS.A,20151003,2359,0.00,,61,27,,,0,0,,,59,55,,337,0.11,97.0,38.0,
ALTURAS.A,20151004,2359,0.00,,73,39,,,0,0,,,59,55,,429,0.16,79.0,24.0,
ALTURAS.A,20151005,2359,0.00,,76,31,,,0,0,,,60,54,,430,0.13,95.0,23.0,
ALTURAS.A,20151006,2359,0.00,,78,31,,,0,0,,,60,55,,404,0.13,94.0,19.0,
ALTURAS.A,20151007,2359,0.00,,75,35,,,0,0,,,59,56,,237,0.08,92.0,26.0,
ALTURAS.A,20151008,2359,0.00,,84,42,,,0,0,,,61,57,,328,0.13,90.0,17.0,
ALTURAS.A,20151009,2359,0.00,,85,35,,,0,0,,,61,56,,372,0.13,92.0,12.0,
ALTURAS.A,20151010,2359,0.00,,82,31,,,0,0,,,60,56,,380,0.17,89.0,16.0,
ALTURAS.A,20151011,2359,0.00,,79,33,,,0,0,,,61,56,,406,0.13,95.0,19.0,
ALTURAS.A,20151012,2359,0.00,,84,32,,,0,0,,,61,55,,400,0.13,92.0,13.0,
ALTURAS.A,20151013,2359,0.01,,68,27,,,,,,,53,50,,349,,,,
ALTURAS.A,20151014,2359,0.00,,87,32,,,0,0,,,61,55,,363,0.12,81.0,13.0,
ALTURAS.A,20151015,2359,0.00,,87,34,,,0,0,,,61,56,,333,0.12,83.0,13.0,
ALTURAS.A,20151016,2359,0.00,,80,39,,,0,0,,,61,57,,262,0.11,80.0,25.0,
ALTURAS.A,20151017,2359,0.01,,67,26,,,,,,,52,50,,323,,,,
ALTURAS.A,20151018,2359,0.00,,65,33,,,0,0,,,58,55,,262,0.06,97.0,36.0,
ALTURAS.A,20151019,2359,0.01,,62,34,,,0,0,,,58,56,,256,0.07,96.0,41.0,
ALTURAS.A,20151020,2359,0.00,,62,30,,,0,0,,,56,53,,297,0.08,97.0,39.0,
ALTURAS.A,20151021,2359,0.00,,68,25,,,0,0,,,56,51,,361,0.09,97.0,28.0,
ALTURAS.A,20151022,2359,0.00,,69,30,,,0,0,,,55,51,,345,0.09,96.0,27.0,
ALTURAS.A,20151023,2359,0.00,,70,21,,,0,0,,,54,50,,303,0.09,94.0,21.0,
ALTURAS.A,20151024,2359,0.06,,62,25,,,,,,,50,48,,271,,,,
ALTURAS.A,20151025,2359,0.00,,66,33,,,0,0,,,55,52,,322,0.15,88.0,19.0,
ALTURAS.A,20151026,2359,0.00,,68,25,,,0,0,,,54,50,,341,0.10,96.0,20.0,
ALTURAS.A,20151027,2359,0.09,,65,25,,,0,0,,,53,50,,172,0.06,91.0,21.0,
ALTURAS.A,20151028,2359,0.27,,51,30,,,0,0,,,53,51,,98,0.01,94.0,72.0,
ALTURAS.A,20151029,2359,0.00,,57,26,,,0,0,,,52,48,,304,0.07,97.0,40.0,
ALTURAS.A,20151030,2359,0.00,,64,24,,,0,0,,,51,47,,226,0.06,97.0,44.0,
ALTURAS.A,20151031,2359,0.00,,67,29,,,0,0,,,52,48,,260,0.09,98.0,37.0,
ALTURAS.A,20151101,2359,0.06,,55,42,,,0,0,,,52,47,,81,0.03,91.0,47.0,
ALTURAS.A,20151102,2359,0.27,,43,31,,,0,0,,,48,47,,72,0.01,94.0,85.0,
ALTURAS.A,20151103,2359,0.00,,45,29,,,0,0,,,47,44,,163,0.04,87.0,48.0,
ALTURAS.A,20151104,2359,0.00,,45,20,,,0,0,,,45,41,,296,0.06,94.0,38.0,
ALTURAS.A,20151105,2359,0.00,,50,20,,,0,0,,,44,40,,241,0.05,94.0,34.0,
ALTURAS.A,20151106,2359,0.00,,55,19,,,0,0,,,44,41,,290,0.06,96.0,40.0,
ALTURAS.A,20151107,2359,0.00,,61,21,,,0,0,,,44,41,,281,0.08,85.0,29.0,
ALTURAS.A,20151108,2359,0.34,,50,32,,,0,0,,,44,43,,85,0.03,96.0,50.0,
ALTURAS.A,20151109,2359,0.20,,40,30,,,0,0,,,44,42,,190,0.03,96.0,67.0,
ALTURAS.A,20151110,2359,0.00,,42,20,,,0,0,,,44,42,,238,0.04,97.0,60.0,
ALTURAS.A,20151111,2359,0.00,,48,16,,,0,0,,,43,41,,260,0.05,95.0,46.0,
ALTURAS.A,20151112,2359,0.00,,52,17,,,0,0,,,43,40,,263,0.05,96.0,41.0,
ALTURAS.A,20151113,2359,0.00,,61,19,,,0,0,,,43,40,,261,0.06,96.0,24.0,
ALTURAS.A,20151114,2359,0.00,,62,22,,,0,0,,,43,41,,266,0.10,93.0,22.0,
ALTURAS.A,20151115,2359,0.09,,48,22,,,0,0,,,43,41,,85,0.03,97.0,36.0,
ALTURAS.A,20151116,2359,0.00,,36,15,,,0,0,,,41,40,,242,0.04,92.0,54.0,
ALTURAS.A,20151117,2359,0.00,,49,29,,,0,0,,,42,40,,149,0.03,91.0,60.0,
ALTURAS.A,20151118,2359,0.09,,54,32,,,0,0,,,44,41,,207,0.04,94.0,47.0,
ALTURAS.A,20151119,2359,0.00,,56,30,,,0,0,,,45,42,,93,0.02,96.0,55.0,
ALTURAS.A,20151120,2359,0.00,,54,29,,,0,0,,,45,44,,252,0.07,94.0,34.0,
ALTURAS.A,20151121,2359,0.00,,56,21,,,0,0,,,45,42,,248,0.05,93.0,30.0,
ALTURAS.A,20151122,2359,0.00,,59,21,,,0,0,,,43,41,,207,0.06,90.0,31.0,
ALTURAS.A,20151123,2359,0.00,,60,23,,,0,0,,,43,41,,228,0.06,94.0,30.0,
ALTURAS.A,20151124,2359,0.12,,43,16,,,0,0,,,43,41,,54,0.02,97.0,51.0,
ALTURAS.A,20151125,2359,0.00,,26,17,,,0,0,,,41,41,,108,0.01,95.0,81.0,
ALTURAS.A,20151126,2359,0.16,,23,-3,,,0,0,,,41,40,,254,0.02,88.0,54.0,
ALTURAS.A,20151127,2359,0.11,,26,-7,,,0,0,,,40,39,,251,0.02,88.0,62.0,
ALTURAS.A,20151128,2359,0.00,,29,-9,,,0,0,,,40,38,,245,0.02,90.0,55.0,
ALTURAS.A,20151129,2359,0.00,,29,-8,,,0,0,,,39,38,,227,0.02,90.0,60.0,
ALTURAS.A,20151130,2359,0.00,,33,-6,,,0,0,,,38,37,,195,0.02,90.0,51.0,
ALTURAS.A,20151201,2359,0.00,,41,9,,,0,0,,,38,37,,215,0.03,93.0,66.0,
ALTURAS.A,20151202,2359,0.00,,50,33,,,0,0,,,38,37,,178,0.03,89.0,62.0,
ALTURAS.A,20151203,2359,0.03,,55,35,,,0,0,,,40,38,,123,0.08,84.0,40.0,
ALTURAS.A,20151204,2359,0.11,,38,20,,,0,0,,,40,39,,84,0.01,95.0,85.0,
ALTURAS.A,20151205,2359,0.00,,44,19,,,0,0,,,39,37,,64,0.04,94.0,33.0,
ALTURAS.A,20151206,2359,0.18,,44,20,,,0,0,,,39,37,,87,0.03,95.0,34.0,
ALTURAS.A,20151207,2359,0.00,,43,20,,,0,0,,,37,36,,129,0.03,82.0,64.0,
ALTURAS.A,20151208,2359,0.00,,55,38,,,0,0,,,43,41,,104,0.03,87.0,59.0,
ALTURAS.A,20151209,2359,0.11,,47,38,,,0,0,,,43,41,,60,0.02,94.0,60.0,
ALTURAS.A,20151210,2359,0.48,,44,20,,,0,0,,,43,41,,166,0.04,94.0,59.0,
ALTURAS.A,20151211,2359,0.12,,36,24,,,0,0,,,42,39,,100,0.02,96.0,74.0,
ALTURAS.A,20151212,2359,0.12,,37,30,,,0,0,,,39,38,,61,0.01,96.0,79.0,
ALTURAS.A,20151213,2359,0.05,,42,22,,,0,0,,,38,36,,41,0.01,96.0,73.0,
ALTURAS.A,20151214,2359,0.15,,33,13,,,0,0,,,37,36,,92,0.01,93.0,71.0,
ALTURAS.A,20151215,2359,0.18,,42,3,,,0,0,,,37,36,,96,0.01,94.0,55.0,
ALTURAS.A,20151216,2359,0.11,,40,4,,,0,0,,,36,35,,146,0.02,94.0,57.0,
ALTURAS.A,20151217,2359,0.07,,39,22,,,0,0,,,36,35,,91,0.02,95.0,78.0,
ALTURAS.A,20151218,2359,0.20,,40,33,,,0,0,,,37,35,,64,0.03,90.0,74.0,
ALTURAS.A,20151219,2359,0.10,,35,24,,,0,0,,,38,36,,76,0.01,96.0,78.0,
ALTURAS.A,20151220,2359,0.02,,34,23,,,0,0,,,37,35,,63,0.01,95.0,75.0,
ALTURAS.A,20151221,2359,0.14,,40,29,,,0,0,,,36,35,,64,0.02,95.0,76.0,
ALTURAS.A,20151222,2359,0.22,,40,29,,,0,0,,,38,36,,68,0.01,96.0,82.0,
ALTURAS.A,20151223,2359,0.01,,39,15,,,,,,,36,35,,147,,,,
ALTURAS.A,20151224,2359,0.03,,41,14,,,,,,,35,35,,153,,,,
ALTURAS.A,20151225,2359,0.05,,42,16,,,,,,,35,35,,149,,,,
ALTURAS.A,20151226,2359,0.03,,41,20,,,,,,,35,34,,130,,,,
ALTURAS.A,20151227,2359,0.02,,43,22,,,,,,,35,34,,122,,,,
ALTURAS.A,20151228,2359,0.07,,41,24,,,,,,,35,35,,116,,,,
ALTURAS.A,20151229,2359,0.07,,40,22,,,,,,,35,35,,133,,,,
ALTURAS.A,20151230,2359,0.14,,36,-5,,,0,0,,,35,35,,75,0.01,94.0,71.0,
ALTURAS.A,20151231,2359,0.00,,16,-12,,,0,0,,,35,34,,183,0.01,84.0,70.0,
ALTURAS.A,20160101,2359,0.00,,19,-12,,,0,0,,,35,34,,228,0.02,86.0,63.0,
ARYOSECO.A,20150101,2359,0.00,,58,27,,,0,0,,,48,44,,264,0.06,87.0,24.0,
ARYOSECO.A,20150102,2359,0.00,,56,28,,,0,0,,,47,44,,256,0.06,90.0,44.0,
ARYOSECO.A,20150103,2359,0.00,,61,30,,,0,0,,,48,44,,259,0.06,92.0,38.0,
ARYOSECO.A,20150104,2359,0.00,,66,32,,,0,0,,,49,45,,243,0.06,92.0,37.0,
ARYOSECO.A,20150105,2359,0.00,,72,36,,,0,0,,,51,46,,260,0.08,87.0,27.0,
ARYOSECO.A,20150106,2359,0.00,,77,39,,,0,0,,,52,48,,266,0.08,83.0,29.0,
ARYOSECO.A,20150107,2359,0.00,,78,40,,,0,0,,,54,49,,267,0.08,84.0,28.0,
ARYOSECO.A,20150108,2359,0.00,,69,43,,,0,0,,,53,51,,185,0.05,88.0,53.0,
ARYOSECO.A,20150109,2359,0.04,,63,38,,,,,,,52,50,,176,,,,
ARYOSECO.A,20150110,2359,0.00,,69,45,,,0,0,,,56,52,,231,0.06,98.0,44.0,
ARYOSECO.A,20150111,2359,0.01,,67,43,,,0,0,,,56,54,,242,0.06,99.0,56.0,
ARYOSECO.A,20150112,2359,0.01,,65,42,,,0,0,,,56,53,,212,0.05,99.0,57.0,
ARYOSECO.A,20150113,2359,0.00,,69,38,,,0,0,,,55,51,,275,0.07,98.0,45.0,
ARYOSECO.A,20150114,2359,0.00,,66,38,,,0,0,,,55,51,,268,0.06,97.0,51.0,
ARYOSECO.A,20150115,2359,0.00,,69,37,,,0,0,,,55,51,,287,0.08,94.0,33.0,
ARYOSECO.A,20150116,2359,0.00,,69,40,,,0,0,,,55,51,,271,0.08,92.0,42.0,
ARYOSECO.A,20150117,2359,0.00,,72,46,,,0,0,,,57,53,,260,0.07,99.0,49.0,
ARYOSECO.A,20150118,2359,0.00,,70,46,,,0,0,,,57,54,,224,0.06,97.0,61.0,
ARYOSECO.A,20150119,2359,0.00,,70,45,,,0,0,,,57,54,,263,0.08,97.0,63.0,
ARYOSECO.A,20150120,2359,0.00,,65,43,,,0,0,,,57,54,,200,0.05,95.0,57.0,
ARYOSECO.A,20150121,2359,0.00,,64,37,,,0,0,,,56,52,,253,0.06,98.0,50.0,
ARYOSECO.A,20150122,2359,0.00,,67,39,,,0,0,,,55,52,,244,0.06,92.0,43.0,
ARYOSECO.A,20150123,2359,0.00,,71,37,,,0,0,,,55,51,,296,0.08,95.0,37.0,
ARYOSECO.A,20150124,2359,0.00,,74,39,,,0,0,,,55,51,,301,0.09,91.0,32.0,
ARYOSECO.A,20150125,2359,0.00,,80,38,,,0,0,,,56,51,,312,0.10,86.0,22.0,
ARYOSECO.A,20150126,2359,0.00,,64,53,,,0,0,,,54,52,,40,0.04,80.0,48.0,
ARYOSECO.A,20150127,2359,0.00,,65,46,,,0,0,,,55,53,,107,0.04,90.0,58.0,
ARYOSECO.A,20150128,2359,0.00,,70,40,,,0,0,,,56,52,,275,0.08,96.0,41.0,
ARYOSECO.A,20150129,2359,0.00,,76,42,,,0,0,,,57,53,,307,0.09,95.0,36.0,
ARYOSECO.A,20150130,2359,0.00,,69,37,,,0,0,,,57,53,,252,0.07,97.0,57.0,
ARYOSECO.A,20150131,2359,0.00,,75,43,,,0,0,,,58,54,,293,0.09,97.0,34.0,
ARYOSECO.A,20150201,2359,0.00,,74,37,,,0,0,,,57,53,,305,0.09,94.0,29.0,
ARYOSECO.A,20150202,2359,0.00,,78,40,,,0,0,,,57,53,,319,0.09,92.0,30.0,
ARYOSECO.A,20150203,2359,0.00,,76,42,,,0,0,,,57,53,,282,0.08,92.0,37.0,
ARYOSECO.A,20150204,2359,0.00,,75,45,,,0,0,,,57,54,,301,0.09,93.0,42.0,
ARYOSECO.A,20150205,2359,0.00,,75,46,,,0,0,,,58,55,,286,0.10,94.0,27.0,
ARYOSECO.A,20150206,2359,0.37,,68,53,,,0,0,,,58,56,,224,0.08,96.0,61.0,
ARYOSECO.A,20150207,2359,0.07,,71,55,,,0,0,,,60,58,,225,0.07,95.0,66.0,
ARYOSECO.A,20150208,2359,0.39,,71,55,,,0,0,,,60,58,,150,0.04,94.0,68.0,
ARYOSECO.A,20150209,2359,0.00,,67,49,,,0,0,,,60,58,,327,0.10,95.0,63.0,
ARYOSECO.A,20150210,2359,0.00,,71,44,,,0,0,,,59,56,,356,0.10,95.0,42.0,
ARYOSECO.A,20150211,2359,0.00,,74,39,,,0,0,,,58,54,,356,0.10,92.0,43.0,
ARYOSECO.A,20150212,2359,0.00,,81,45,,,0,0,,,59,55,,374,0.12,91.0,29.0,
ARYOSECO.A,20150213,2359,0.00,,83,45,,,0,0,,,60,55,,378,0.12,91.0,30.0,
ARYOSECO.A,20150214,2359,0.00,,85,45,,,0,0,,,60,56,,378,0.12,93.0,28.0,
ARYOSECO.A,20150215,2359,0.00,,82,45,,,0,0,,,60,56,,384,0.12,94.0,29.0,
ARYOSECO.A,20150216,2359,0.00,,74,45,,,0,0,,,60,57,,385,0.12,95.0,52.0,
ARYOSECO.A,20150217,2359,0.00,,62,50,,,0,0,,,59,57,,179,0.04,93.0,71.0,
ARYOSECO.A,20150218,2359,0.00,,67,50,,,0,0,,,59,57,,236,0.06,96.0,69.0,
ARYOSECO.A,20150219,2359,0.00,,62,49,,,0,0,,,59,57,,256,0.06,97.0,79.0,
ARYOSECO.A,20150220,2359,0.00,,75,48,,,0,0,,,61,57,,312,0.09,97.0,47.0,
ARYOSECO.A,20150221,2359,0.00,,67,44,,,0,0,,,60,57,,395,0.11,99.0,59.0,
ARYOSECO.A,20150222,2359,0.00,,65,44,,,0,0,,,60,58,,337,0.11,95.0,41.0,
ARYOSECO.A,20150223,2359,0.00,,64,38,,,0,0,,,58,55,,381,0.11,98.0,29.0,
ARYOSECO.A,20150224,2359,0.00,,69,35,,,0,0,,,57,53,,428,0.14,92.0,20.0,
ARYOSECO.A,20150225,2359,0.00,,71,34,,,0,0,,,56,52,,421,0.13,88.0,30.0,
ARYOSECO.A,20150226,2359,0.00,,73,43,,,0,0,,,57,53,,365,0.13,90.0,38.0,
ARYOSECO.A,20150227,2359,0.00,,66,50,,,0,0,,,58,55,,359,0.12,90.0,50.0,
ARYOSECO.A,20150228,2359,0.23,,58,48,,,0,0,,,57,55,,255,0.06,95.0,64.0,
ARYOSECO.A,20150301,2359,0.01,,64,42,,,0,0,,,58,54,,373,0.10,98.0,42.0,
ARYOSECO.A,20150302,2359,0.02,,61,40,,,0,0,,,57,54,,314,0.08,96.0,55.0,
ARYOSECO.A,20150303,2359,0.00,,66,37,,,0,0,,,56,53,,447,0.13,96.0,44.0,
ARYOSECO.A,20150304,2359,0.00,,73,40,,,0,0,,,57,53,,438,0.13,98.0,30.0,
ARYOSECO.A,20150305,2359,0.00,,79,40,,,0,0,,,58,54,,468,0.15,93.0,21.0,
ARYOSECO.A,20150306,2359,0.00,,80,38,,,0,0,,,59,54,,484,0.15,90.0,14.0,
ARYOSECO.A,20150307,2359,0.00,,81,39,,,0,0,,,60,55,,477,0.16,92.0,19.0,
ARYOSECO.A,20150308,2359,0.00,,78,41,,,0,0,,,60,56,,477,0.16,95.0,33.0,
ARYOSECO.A,20150309,2359,0.00,,73,44,,,0,0,,,61,58,,441,0.14,97.0,45.0,
ARYOSECO.A,20150310,2359,0.00,,81,45,,,0,0,,,61,58,,333,0.12,98.0,33.0,
ARYOSECO.A,20150311,2359,0.06,,70,52,,,0,0,,,61,59,,291,0.09,95.0,62.0,
ARYOSECO.A,20150312,2359,0.00,,79,44,,,0,0,,,62,58,,486,0.16,96.0,37.0,
ARYOSECO.A,20150313,2359,0.00,,85,46,,,0,0,,,63,59,,426,0.17,93.0,28.0,
ARYOSECO.A,20150314,2359,0.00,,88,52,,,0,0,,,65,61,,419,0.17,90.0,23.0,
ARYOSECO.A,20150315,2359,0.00,,79,50,,,0,0,,,65,62,,405,0.18,78.0,32.0,
ARYOSECO.A,20150316,2359,0.00,,79,46,,,0,0,,,64,60,,411,0.16,87.0,29.0,
ARYOSECO.A,20150317,2359,0.00,,75,52,,,0,0,,,64,62,,430,0.17,83.0,45.0,
ARYOSECO.A,20150318,2359,0.00,,75,40,,,0,0,,,64,60,,506,0.18,93.0,42.0,
ARYOSECO.A,20150319,2359,0.00,,83,43,,,0,0,,,64,59,,519,0.19,94.0,28.0,
ARYOSECO.A,20150320,2359,0.00,,80,43,,,0,0,,,63,60,,454,0.19,95.0,28.0,
ARYOSECO.A,20150321,2359,0.00,,80,41,,,0,0,,,64,59,,503,0.16,96.0,25.0,
ARYOSECO.A,20150322,2359,0.00,,71,49,,,0,0,,,64,61,,425,0.14,93.0,56.0,
ARYOSECO.A,20150323,2359,0.00,,69,46,,,0,0,,,64,60,,480,0.17,94.0,43.0,
ARYOSECO.A,20150324,2359,0.00,,72,45,,,0,0,,,63,60,,466,0.16,88.0,45.0,
ARYOSECO.A,20150325,2359,0.00,,79,45,,,0,0,,,65,60,,526,0.19,95.0,34.0,
ARYOSECO.A,20150326,2359,0.00,,91,47,,,0,0,,,67,61,,537,0.21,95.0,17.0,
ARYOSECO.A,20150327,2359,0.00,,76,47,,,0,0,,,66,63,,538,0.18,98.0,48.0,
ARYOSECO.A,20150328,2359,0.00,,83,48,,,0,0,,,64,57,,490,0.18,99.0,33.0,
ARYOSECO.A,20150329,2359,0.00,,82,41,,,0,0,,,62,59,,558,0.20,95.0,31.0,
ARYOSECO.A,20150330,2359,0.00,,79,43,,,0,0,,,62,59,,554,0.21,90.0,34.0,
ARYOSECO.A,20150331,2359,0.00,,70,44,,,0,0,,,61,58,,544,0.20,95.0,39.0,
ARYOSECO.A,20150401,2359,0.00,,70,40,,,0,0,,,61,58,,563,0.20,91.0,26.0,
ARYOSECO.A,20150402,2359,0.00,,71,35,,,0,0,,,60,56,,575,0.21,93.0,28.0,
ARYOSECO.A,20150403,2359,0.00,,75,38,,,0,0,,,58,55,,580,0.22,84.0,24.0,
ARYOSECO.A,20150404,2359,0.00,,72,36,,,0,0,,,58,55,,571,0.21,90.0,30.0,
ARYOSECO.A,20150405,2359,0.00,,65,40,,,0,0,,,58,55,,399,0.12,82.0,45.0,
ARYOSECO.A,20150406,2359,0.00,,66,47,,,0,0,,,59,55,,701,0.17,85.0,33.0,
ARYOSECO.A,20150407,2359,0.39,,64,46,,,0,0,,,59,56,,402,0.13,94.0,40.0,
ARYOSECO.A,20150408,2359,0.00,,67,42,,,0,0,,,59,56,,573,0.18,91.0,45.0,
ARYOSECO.A,20150409,2359,0.00,,73,41,,,0,0,,,60,56,,564,0.19,93.0,30.0,
ARYOSECO.A,20150410,2359,0.00,,72,41,,,0,0,,,61,57,,597,0.21,91.0,34.0,
ARYOSECO.A,20150411,2359,0.00,,76,40,,,0,0,,,62,57,,592,0.22,87.0,30.0,
ARYOSECO.A,20150412,2359,0.00,,82,42,,,0,0,,,64,59,,619,0.22,94.0,28.0,
ARYOSECO.A,20150413,2359,0.00,,67,45,,,0,0,,,64,61,,591,0.20,91.0,60.0,
ARYOSECO.A,20150414,2359,0.00,,71,47,,,0,0,,,64,60,,630,0.22,85.0,11.0,
ARYOSECO.A,20150415,2359,0.00,,75,38,,,0,0,,,64,59,,631,0.23,87.0,21.0,
ARYOSECO.A,20150416,2359,0.00,,84,42,,,0,0,,,64,60,,637,0.23,77.0,14.0,
ARYOSECO.A,20150417,2359,0.00,,84,44,,,0,0,,,64,59,,627,0.24,93.0,18.0,
ARYOSECO.A,20150418,2359,0.00,,77,44,,,0,0,,,63,59,,622,0.21,98.0,36.0,
ARYOSECO.A,20150419,2359,0.00,,73,49,,,0,0,,,63,60,,578,0.19,93.0,46.0,
ARYOSECO.A,20150420,2359,0.00,,67,51,,,0,0,,,62,58,,498,0.16,94.0,64.0,
ARYOSECO.A,20150421,2359,0.00,,65,52,,,0,0,,,62,60,,397,0.12,86.0,63.0,
ARYOSECO.A,20150422,2359,0.00,,68,52,,,0,0,,,63,60,,515,0.17,88.0,58.0,
ARYOSECO.A,20150423,2359,0.00,,64,48,,,0,0,,,62,60,,407,0.12,91.0,62.0,
ARYOSECO.A,20150424,2359,0.00,,67,45,,,0,0,,,62,59,,566,0.21,91.0,39.0,
ARYOSECO.A,20150425,2359,0.05,,64,49,,,0,0,,,63,60,,572,0.18,92.0,56.0,
ARYOSECO.A,20150426,2359,0.00,,72,46,,,0,0,,,63,59,,641,0.24,88.0,41.0,
ARYOSECO.A,20150427,2359,0.00,,87,43,,,0,0,,,66,60,,659,0.25,94.0,25.0,
ARYOSECO.A,20150428,2359,0.00,,73,50,,,0,0,,,67,63,,585,0.21,96.0,52.0,
ARYOSECO.A,20150429,2359,0.00,,71,47,,,0,0,,,66,63,,618,0.21,93.0,48.0,
ARYOSECO.A,20150430,2359,0.00,,94,45,,,0,0,,,66,60,,655,0.26,93.0,14.0,
ARYOSECO.A,20150501,2359,0.00,,79,49,,,0,0,,,66,63,,651,0.24,92.0,40.0,
ARYOSECO.A,20150502,2359,0.00,,76,49,,,0,0,,,66,63,,643,0.22,93.0,39.0,
ARYOSECO.A,20150503,2359,0.00,,71,48,,,0,0,,,66,63,,617,0.20,90.0,47.0,
ARYOSECO.A,20150504,2359,0.00,,67,50,,,0,0,,,66,63,,562,0.18,87.0,57.0,
ARYOSECO.A,20150505,2359,0.00,,67,49,,,0,0,,,67,63,,610,0.20,86.0,49.0,
ARYOSECO.A,20150506,2359,0.00,,65,42,,,0,0,,,66,61,,635,0.19,89.0,58.0,
ARYOSECO.A,20150507,2359,0.00,,61,42,,,0,0,,,63,58,,285,0.07,94.0,63.0,
ARYOSECO.A,20150508,2359,0.00,,68,48,,,0,0,,,63,59,,604,0.18,96.0,57.0,
ARYOSECO.A,20150509,2359,0.00,,65,52,,,0,0,,,63,60,,531,0.17,91.0,62.0,
ARYOSECO.A,20150510,2359,0.00,,69,48,,,0,0,,,63,60,,521,0.17,95.0,60.0,
ARYOSECO.A,20150511,2359,0.00,,65,48,,,0,0,,,63,60,,625,0.21,93.0,56.0,
ARYOSECO.A,20150512,2359,0.00,,66,49,,,0,0,,,63,60,,736,0.23,83.0,40.0,
ARYOSECO.A,20150513,2359,0.00,,68,40,,,0,0,,,63,60,,639,0.21,86.0,38.0,
ARYOSECO.A,20150514,2359,0.00,,66,47,,,0,0,,,63,61,,347,0.09,92.0,53.0,
ARYOSECO.A,20150515,2359,0.00,,67,50,,,0,0,,,63,60,,673,0.21,94.0,54.0,
ARYOSECO.A,20150516,2359,0.00,,68,45,,,0,0,,,63,60,,621,0.20,90.0,55.0,
ARYOSECO.A,20150517,2359,0.00,,66,52,,,0,0,,,63,61,,409,0.14,84.0,56.0,
ARYOSECO.A,20150518,2359,0.00,,69,49,,,0,0,,,65,61,,679,0.23,87.0,47.0,
ARYOSECO.A,20150519,2359,0.00,,68,47,,,0,0,,,64,61,,638,0.21,90.0,54.0,
ARYOSECO.A,20150520,2359,0.00,,69,52,,,0,0,,,64,61,,570,0.20,85.0,53.0,
ARYOSECO.A,20150521,2359,0.00,,71,51,,,0,0,,,68,62,,574,0.19,89.0,50.0,
ARYOSECO.A,20150522,2359,0.00,,72,49,,,0,0,,,70,63,,634,0.22,88.0,48.0,
ARYOSECO.A,20150523,2359,0.00,,66,54,,,0,0,,,68,64,,514,0.17,88.0,56.0,
ARYOSECO.A,20150524,2359,0.00,,69,48,,,0,0,,,69,63,,595,0.19,88.0,61.0,
ARYOSECO.A,20150525,2359,0.00,,71,54,,,0,0,,,70,64,,558,0.19,88.0,57.0,
ARYOSECO.A,20150526,2359,0.00,,71,53,,,0,0,,,71,65,,595,0.20,89.0,56.0,
ARYOSECO.A,20150527,2359,0.00,,71,52,,,0,0,,,69,64,,602,0.20,90.0,57.0,
ARYOSECO.A,20150528,2359,0.00,,74,52,,,0,0,,,68,63,,636,0.21,96.0,56.0,
ARYOSECO.A,20150529,2359,0.00,,75,51,,,0,0,,,68,63,,634,0.21,97.0,54.0,
ARYOSECO.A,20150530,2359,0.00,,79,51,,,0,0,,,70,63,,652,0.23,97.0,49.0,
ARYOSECO.A,20150531,2359,0.00,,82,49,,,,,,,72,67,,613,,,,
ARYOSECO.A,20150601,2359,0.00,,77,48,,,0,0,,,72,63,,684,0.22,,,
ARYOSECO.A,20150602,2359,0.00,,76,52,,,0,0,,,73,65,,707,0.26,93.0,52.0,
ARYOSECO.A,20150603,2359,0.00,,70,54,,,0,0,,,70,65,,556,0.20,88.0,56.0,
ARYOSECO.A,20150604,2359,0.00,,69,54,,,0,0,,,68,64,,573,0.20,90.0,61.0,
ARYOSECO.A,20150605,2359,0.00,,73,53,,,0,0,,,69,63,,606,0.20,91.0,58.0,
ARYOSECO.A,20150606,2359,0.00,,73,54,,,0,0,,,68,62,,613,0.21,95.0,59.0,
ARYOSECO.A,20150607,2359,0.00,,82,55,,,0,0,,,70,64,,650,0.24,95.0,45.0,
ARYOSECO.A,20150608,2359,0.00,,97,52,,,0,0,,,75,65,,704,0.28,96.0,28.0,
